"datetime","oxygen","chla","daily_pH","daily_turbidity","temperature","precipitation_flux","surface_downwelling_longwave_flux_in_air","surface_downwelling_shortwave_flux_in_air","air_temperature"
2017-11-14,NA,NA,5.20711805555556,-7.37625,22.2269565217391,NA,NA,NA,NA
2017-11-15,NA,NA,4.51621527777778,-7.35659722222222,21.5882978723404,NA,NA,NA,NA
2017-11-16,NA,NA,4.48458333333333,-7.34222222222222,21.0714583333333,NA,NA,NA,NA
2017-11-17,NA,NA,4.73145833333333,-7.34420138888889,20.9091489361702,NA,NA,NA,NA
2017-11-18,NA,NA,5.36736111111111,-7.37128472222222,20.8341304347826,NA,NA,NA,NA
2017-11-19,NA,NA,5.49263888888889,-7.37121527777778,20.748152173913,NA,NA,NA,NA
2017-11-20,NA,NA,5.6028125,-7.37357638888889,20.3338541666667,NA,NA,NA,NA
2017-11-21,NA,NA,5.5230303030303,-5.41534090909091,20.154347826087,NA,NA,NA,NA
2017-11-22,NA,NA,5.08097222222222,0.8434375,20.2879166666667,NA,NA,NA,NA
2017-11-23,7.80384615384615,1.54285714285714,5.09423611111111,0.819270833333333,20.2110869565217,NA,NA,NA,NA
2017-11-24,NA,NA,5.12020833333333,0.8328125,19.9372916666667,NA,NA,NA,NA
2017-11-25,7.82711111111111,1.57813953488372,5.09440972222222,0.772118055555556,19.9105319148936,NA,NA,NA,NA
2017-11-26,7.83454545454545,1.58942857142857,5.08253472222222,0.744583333333333,19.9290625,NA,NA,NA,NA
2017-11-27,7.79583333333333,1.728125,5.081875,0.776840277777778,19.8534042553191,NA,NA,NA,NA
2017-11-28,7.85405405405405,1.69333333333333,5.07313492063492,0.764404761904762,19.8248837209302,NA,NA,NA,NA
2017-11-29,7.99395833333333,1.50958333333333,5.08052631578947,0.714574898785425,20.0888157894737,NA,NA,NA,NA
2017-11-30,8.12176470588235,1.48823529411765,5.06905737704918,0.699303278688525,20.2709523809524,NA,NA,NA,NA
2017-12-01,NA,NA,5.08090909090909,0.726212121212121,20.3984090909091,NA,NA,NA,NA
2017-12-02,NA,NA,5.05850393700787,0.702086614173228,20.6053571428571,NA,NA,NA,NA
2017-12-03,NA,NA,5.06206896551724,0.69176245210728,20.7160227272727,NA,NA,NA,NA
2017-12-04,NA,NA,5.05895104895105,0.729755244755245,20.4828723404255,NA,NA,NA,NA
2017-12-05,NA,NA,5.05027972027972,0.727237762237762,20.6458333333333,NA,NA,NA,NA
2017-12-06,NA,NA,5.05527972027972,0.668461538461538,20.9509574468085,NA,NA,NA,NA
2017-12-07,NA,NA,5.05388663967611,0.208056680161943,20.513829787234,NA,NA,NA,NA
2017-12-08,NA,NA,5.04952029520295,-1.0020295202952,19.8077777777778,NA,NA,NA,NA
2017-12-09,NA,NA,5.01816901408451,-0.988943661971831,18.9609782608696,NA,NA,NA,NA
2017-12-10,NA,NA,5.02185964912281,-0.982561403508772,17.9834375,NA,NA,NA,NA
2017-12-11,NA,NA,5.00958041958042,-0.975699300699301,17.3788541666667,NA,NA,NA,NA
2017-12-12,NA,NA,4.99601398601399,-0.966433566433566,16.968085106383,NA,NA,NA,NA
2017-12-13,NA,NA,5.01508771929825,-0.960491228070175,16.6432608695652,NA,NA,NA,NA
2017-12-14,NA,NA,5.02244755244755,-0.961433566433566,16.4640217391304,NA,NA,NA,NA
2017-12-15,NA,NA,5.02105263157895,-1.00784688995215,16.5872058823529,NA,NA,NA,NA
2017-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-19,NA,NA,5.0075,-0.819166666666667,NA,NA,NA,NA,NA
2017-12-20,NA,NA,4.99925925925926,-0.896203703703704,19.2865625,NA,NA,NA,NA
2017-12-21,NA,NA,5.0059375,-0.916840277777778,19.7018085106383,NA,NA,NA,NA
2017-12-22,NA,NA,5.00125,-0.953958333333333,20.1185416666667,NA,NA,NA,NA
2017-12-23,NA,NA,5.0134375,-0.958576388888889,20.1732978723404,NA,NA,NA,NA
2017-12-24,NA,NA,5.01767361111111,-0.997638888888889,20.2721875,NA,NA,NA,NA
2017-12-25,NA,NA,5.04184027777778,-0.984513888888889,19.790652173913,NA,NA,NA,NA
2017-12-26,NA,NA,5.01506944444444,-0.936944444444444,18.4345744680851,NA,NA,NA,NA
2017-12-27,NA,NA,5.00875,-0.903263888888889,18.0905555555556,NA,NA,NA,NA
2017-12-28,NA,NA,5.006875,-0.8484375,NA,NA,NA,NA,NA
2017-12-29,NA,NA,5.00638888888889,-0.852881944444444,NA,NA,NA,NA,NA
2017-12-30,NA,NA,4.99378472222222,-0.841875,NA,NA,NA,NA,NA
2017-12-31,NA,NA,4.98715277777778,-0.881215277777778,NA,NA,NA,NA,NA
2018-01-01,NA,NA,4.99434027777778,-0.874756944444444,NA,NA,NA,NA,NA
2018-01-02,NA,NA,4.98840277777778,-0.8246875,NA,NA,NA,NA,NA
2018-01-03,NA,NA,4.98378472222222,-0.814097222222222,NA,NA,NA,NA,NA
2018-01-04,NA,NA,4.97017421602787,-0.820487804878049,NA,NA,NA,NA,NA
2018-01-05,NA,NA,4.9721875,-0.86765625,NA,NA,NA,NA,NA
2018-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-07,NA,NA,4.96318181818182,-6.35397727272727,NA,NA,NA,NA,NA
2018-03-08,NA,NA,4.92372549019608,-6.28848039215686,NA,NA,NA,NA,NA
2018-03-09,NA,NA,4.92590277777778,-6.19302083333333,NA,NA,NA,NA,NA
2018-03-10,NA,NA,4.91826388888889,-6.15701388888889,NA,NA,NA,NA,NA
2018-03-11,NA,NA,4.91881944444444,-6.27552083333333,NA,NA,NA,NA,NA
2018-03-12,NA,NA,4.90913194444444,-6.32850694444444,NA,NA,NA,NA,NA
2018-03-13,7.59,2.37,4.91659722222222,-6.2609375,NA,NA,NA,NA,NA
2018-03-14,7.625,2.46666666666667,4.90917431192661,-5.86628440366972,NA,NA,NA,NA,NA
2018-03-15,7.535,3.3,4.87135416666667,-4.89927083333333,NA,NA,NA,NA,NA
2018-03-16,7.67,1.69,4.87333333333333,-4.9621875,NA,NA,NA,NA,NA
2018-03-17,NA,NA,4.90805555555556,-5.05052083333333,NA,NA,NA,NA,NA
2018-03-18,8.24172043010753,1.75414893617021,4.89565972222222,-3.79493055555556,NA,NA,NA,NA,NA
2018-03-19,8.33382978723404,1.72635416666667,4.89583333333333,-5.17336805555556,NA,NA,NA,NA,NA
2018-03-20,8.28553191489362,1.65322916666667,4.865625,-5.19722222222222,NA,NA,NA,NA,NA
2018-03-21,8.04677419354839,1.53547368421053,4.84171929824561,-5.16750877192982,NA,NA,NA,NA,NA
2018-03-22,7.91539325842697,1.66444444444444,4.85708333333333,-5.09940972222222,NA,NA,NA,NA,NA
2018-03-23,7.82520833333333,1.85166666666667,4.86569444444444,-5.02684027777778,NA,NA,NA,NA,NA
2018-03-24,7.81860215053763,1.75634408602151,4.86729824561403,-5.07189473684211,NA,NA,NA,NA,NA
2018-03-25,8.00229166666667,1.49031578947368,4.86291666666667,-5.11194444444444,NA,NA,NA,NA,NA
2018-03-26,8.22196428571429,1.56140350877193,4.85252631578947,-5.14431578947368,NA,NA,NA,NA,NA
2018-03-27,8.193,1.567,4.88404332129964,-5.14830324909747,NA,NA,NA,NA,NA
2018-03-28,8.18880597014925,1.51591549295775,4.99100401606426,-4.78915662650602,NA,NA,NA,NA,NA
2018-03-29,8.27827956989247,1.24229166666667,5.065625,-4.02572916666667,NA,NA,NA,NA,NA
2018-03-30,8.37229166666667,1.33177083333333,5.085,-4.06947916666667,NA,NA,NA,NA,NA
2018-03-31,8.348125,1.30876543209877,5.07652777777778,-4.10243055555556,NA,NA,NA,NA,NA
2018-04-01,8.2110752688172,1.28864583333333,5.07850694444444,-4.09746527777778,NA,NA,NA,NA,NA
2018-04-02,8.27729166666667,1.2040625,5.08586805555556,-4.16107638888889,NA,NA,NA,NA,NA
2018-04-03,8.2722619047619,1.03654761904762,5.10090277777778,-4.25020833333333,NA,NA,NA,NA,NA
2018-04-04,8.28,1.14083333333333,5.11170138888889,-4.26465277777778,NA,NA,NA,NA,NA
2018-04-05,NA,NA,5.10052083333333,-4.21010416666667,NA,NA,NA,NA,NA
2018-04-06,NA,NA,5.09118055555556,-4.20104166666667,NA,NA,NA,NA,NA
2018-04-07,NA,NA,5.09788194444444,-4.20142361111111,NA,NA,NA,NA,NA
2018-04-08,NA,NA,5.09951388888889,-4.1915625,NA,NA,NA,NA,NA
2018-04-09,NA,NA,5.09298611111111,-4.16545138888889,NA,NA,NA,NA,NA
2018-04-10,NA,NA,5.1041052631579,-4.12557894736842,NA,NA,NA,NA,NA
2018-04-11,NA,NA,5.08547325102881,-4.49695473251029,NA,NA,NA,NA,NA
2018-04-12,NA,2.25,5.06652777777778,-5.50128472222222,NA,NA,NA,NA,NA
2018-04-13,NA,NA,5.07909722222222,-5.5628125,NA,NA,NA,NA,NA
2018-04-14,8.36,1.07,5.09506944444444,-5.67847222222222,NA,NA,NA,NA,NA
2018-04-15,NA,NA,5.07954861111111,-5.72618055555556,NA,NA,NA,NA,NA
2018-04-16,NA,1.56,5.05527777777778,-5.60805555555556,NA,NA,NA,NA,NA
2018-04-17,7.74,2.46,5.06059027777778,-5.55923611111111,NA,NA,NA,NA,NA
2018-04-18,NA,NA,5.06895833333333,-5.62864583333333,NA,NA,NA,NA,NA
2018-04-19,NA,NA,5.07440972222222,-5.66767361111111,NA,NA,NA,NA,NA
2018-04-20,NA,NA,5.07871527777778,-5.72645833333333,NA,NA,NA,NA,NA
2018-04-21,NA,NA,5.06243055555556,-5.705625,NA,NA,NA,NA,NA
2018-04-22,8.255,2.215,5.06479820627803,-5.74152466367713,NA,NA,NA,NA,NA
2018-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-11,7.22,0.47,5.06156097560976,-4.78604878048781,NA,NA,NA,NA,NA
2018-05-12,NA,NA,5.06819444444444,-4.55513888888889,NA,NA,NA,NA,NA
2018-05-13,7.06333333333333,0.54,5.05753472222222,-4.5990625,NA,NA,NA,NA,NA
2018-05-14,NA,NA,5.03215277777778,-4.63166666666667,NA,NA,NA,NA,NA
2018-05-15,6.14,1.04,5.02503472222222,-4.59809027777778,NA,NA,NA,NA,NA
2018-05-16,6.07,1.12,5.02802083333333,-4.49319444444444,NA,NA,NA,NA,NA
2018-05-17,NA,NA,5.03434027777778,-4.58513888888889,NA,NA,NA,NA,NA
2018-05-18,NA,NA,5.0325,-4.50958333333333,NA,NA,NA,NA,NA
2018-05-19,NA,NA,5.049375,-4.52541666666667,NA,NA,NA,NA,NA
2018-05-20,6.91,0.88,5.0521875,-4.61458333333333,NA,NA,NA,NA,NA
2018-05-21,5.71,3.21,5.06165354330709,-4.95984251968504,NA,NA,NA,NA,NA
2018-05-22,NA,NA,5.00315972222222,-5.71059027777778,NA,NA,NA,NA,NA
2018-05-23,NA,NA,5.02211805555556,-5.77541666666667,NA,NA,NA,NA,NA
2018-05-24,6.71428571428571,1.34,5.03828571428571,-5.90157142857143,NA,NA,NA,NA,NA
2018-05-25,NA,NA,5.0528125,-5.95326388888889,NA,NA,NA,NA,NA
2018-05-26,NA,NA,5.05284722222222,-5.90354166666667,NA,NA,NA,NA,NA
2018-05-27,NA,NA,5.04711805555556,-5.97399305555556,NA,NA,NA,NA,NA
2018-05-28,6.5,1.5,5.02641221374046,-5.97232824427481,NA,NA,NA,NA,NA
2018-05-29,NA,NA,5.02717073170732,-5.89126829268293,NA,NA,NA,NA,NA
2018-05-30,NA,NA,5.03611111111111,-5.98309027777778,NA,NA,NA,NA,NA
2018-05-31,NA,NA,5.0140625,-5.879375,NA,NA,NA,NA,NA
2018-06-01,NA,NA,5.03715277777778,-5.95385416666667,NA,NA,NA,NA,NA
2018-06-02,6.5,1.19,5.06652777777778,-5.90166666666667,NA,NA,NA,NA,NA
2018-06-03,NA,NA,5.06736111111111,-5.83427083333333,NA,NA,NA,NA,NA
2018-06-04,7.02,1.495,5.06954861111111,-5.98322916666667,NA,NA,NA,NA,NA
2018-06-05,NA,NA,5.08100694444444,-6.03225694444444,NA,NA,NA,NA,NA
2018-06-06,6.91,1.81,5.07642361111111,-5.89815972222222,NA,NA,NA,NA,NA
2018-06-07,5.8,2.11,5.01647540983607,-5.84,NA,NA,NA,NA,NA
2018-06-08,NA,NA,5.09663194444444,-5.83104166666667,NA,NA,NA,NA,NA
2018-06-09,NA,NA,5.10100694444444,-5.87211805555556,NA,NA,NA,NA,NA
2018-06-10,NA,NA,5.1003125,-5.85572916666667,NA,NA,NA,NA,NA
2018-06-11,6.57,1.44,5.08604166666667,-5.85572916666667,NA,NA,NA,NA,NA
2018-06-12,6.48,2.52,5.08618055555556,-5.96541666666667,NA,NA,NA,NA,NA
2018-06-13,6.31,1.46,5.06513888888889,-5.88715277777778,NA,NA,NA,NA,NA
2018-06-14,6.1,2.2,5.07774305555556,-5.80767361111111,NA,NA,NA,NA,NA
2018-06-15,6.81,2.66,5.09739583333333,-5.87180555555556,NA,NA,NA,NA,NA
2018-06-16,NA,NA,5.10567567567568,-5.93094594594595,NA,NA,NA,NA,NA
2018-06-17,NA,NA,5.07926470588235,-5.97617647058824,NA,NA,NA,NA,NA
2018-06-18,NA,NA,5.08045138888889,-5.87534722222222,NA,NA,NA,NA,NA
2018-06-19,NA,NA,5.08602564102564,-5.85833333333333,NA,NA,NA,NA,NA
2018-06-20,5.705,1.29,5.09181818181818,-5.94814393939394,NA,NA,NA,NA,NA
2018-06-21,NA,NA,5.0829381443299,-5.9590206185567,NA,NA,NA,NA,NA
2018-06-22,NA,NA,5.07774305555556,-5.90277777777778,NA,NA,NA,NA,NA
2018-06-23,NA,NA,5.09796208530806,-5.99857819905213,NA,NA,NA,NA,NA
2018-06-24,6.46,0.8975,5.11149305555556,-5.95152777777778,NA,NA,NA,NA,NA
2018-06-25,NA,NA,5.1075,-6.02958333333333,NA,NA,NA,NA,NA
2018-06-26,NA,NA,5.10513888888889,-6.06059027777778,NA,NA,NA,NA,NA
2018-06-27,NA,NA,5.06364640883978,-6.0178453038674,NA,NA,NA,NA,NA
2018-06-28,5.49,1.48,5.06834024896266,-6.02522821576764,NA,NA,NA,NA,NA
2018-06-29,NA,NA,5.05751879699248,-5.99977443609023,NA,NA,NA,NA,NA
2018-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-02,5.52,1.76,5.04604255319149,-5.89497872340426,NA,NA,NA,NA,NA
2018-07-03,5.684,2.702,5.0416894977169,-6.38251141552511,NA,NA,NA,NA,NA
2018-07-04,5.38222222222222,8.96833333333333,4.95201388888889,-7.67388888888889,NA,NA,NA,NA,NA
2018-07-05,NA,NA,4.97259259259259,-7.66144444444444,NA,NA,NA,NA,NA
2018-07-06,NA,NA,5.06253472222222,-7.98201388888889,NA,NA,NA,NA,NA
2018-07-07,NA,NA,5.0609375,-8.02673611111111,NA,NA,NA,NA,NA
2018-07-08,NA,NA,5.06659722222222,-7.85833333333333,NA,NA,NA,NA,NA
2018-07-09,NA,NA,5.06715277777778,-7.940625,NA,NA,NA,NA,NA
2018-07-10,NA,NA,5.07381944444444,-8.07618055555556,NA,NA,NA,NA,NA
2018-07-11,NA,NA,5.10274305555556,-7.96767361111111,NA,NA,NA,NA,NA
2018-07-12,NA,NA,5.10329861111111,-8.04048611111111,NA,NA,NA,NA,NA
2018-07-13,NA,NA,5.11134920634921,-7.88253968253968,NA,NA,NA,NA,NA
2018-07-14,NA,NA,5.11453571428571,-7.95971428571429,NA,NA,NA,NA,NA
2018-07-15,NA,NA,5.11363636363636,-8.00136363636364,NA,NA,NA,NA,NA
2018-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-17,5.14888888888889,5.176,5.04636363636364,-7.85727272727273,NA,NA,NA,NA,NA
2018-07-18,4.74661971830986,4.81948717948718,5.05675392670157,-6.82319371727749,NA,NA,NA,NA,NA
2018-07-19,4.76071428571429,4.14,5.07584615384615,-3.23407692307692,NA,NA,NA,NA,NA
2018-07-20,5.24980582524272,4.54982905982906,5.07846153846154,-6.40898601398601,NA,NA,NA,NA,NA
2018-07-21,5.18139534883721,4.7537037037037,5.09336917562724,-6.43125448028674,NA,NA,NA,NA,NA
2018-07-22,5.29965517241379,4.584375,5.10066666666667,-6.43914285714286,NA,NA,NA,NA,NA
2018-07-23,5.43639097744361,3.97642857142857,5.12116788321168,-6.36656934306569,NA,NA,NA,NA,NA
2018-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-30,6.9458389261745,4.52506666666667,5.19663507109005,-6.61952606635071,NA,NA,NA,NA,NA
2018-07-31,6.18922077922078,7.20271844660194,5.17679347826087,-6.63494565217391,NA,NA,NA,NA,NA
2018-08-01,5.878,7.13,5.17512195121951,-7.25362369337979,NA,NA,NA,NA,NA
2018-08-02,6.466,7.06,5.17454861111111,-7.06354166666667,NA,NA,NA,NA,NA
2018-08-03,6.04125,7.70714285714286,5.18690972222222,-7.3609375,NA,NA,NA,NA,NA
2018-08-04,6.452,5.66,5.21590277777778,-7.15003472222222,NA,NA,NA,NA,NA
2018-08-05,6.90166666666667,6.246,5.23798611111111,-7.38375,NA,NA,NA,NA,NA
2018-08-06,6.95,6.12375,5.24475490196078,-7.2446568627451,NA,NA,NA,NA,NA
2018-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-17,5.08,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-18,5.085,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-19,5.09333333333333,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-20,5.09833333333333,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-21,5.10833333333333,0.02,NA,NA,NA,NA,NA,NA,NA
2018-08-22,5.11166666666667,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-23,5.114,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-24,5.126,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-25,5.11333333333333,0,NA,NA,NA,NA,NA,NA,NA
2018-08-26,5.11375,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-27,5.1325,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-28,5.32421052631579,2.24210526315789,5.11491228070175,-5.68614035087719,NA,NA,NA,NA,NA
2018-08-29,4.37666666666667,2.70941176470588,5.07848920863309,-5.67172661870504,NA,NA,NA,NA,NA
